txt,confidence,vertices,boundBox,slopes,width,height,direction,mid_point,crop_idx,Left,Top
THE,100,"[(1943, 356), (1946, 385), (1929, 387), (1926, 358)]","{'Width': 20, 'Height': 31, 'Left': 1926, 'Top': 356}","(7.885, -0.096)",17.11724276862369,29.154759474226502,vertical,"(1936.0, 371.5)","(0, 0)",1926,356
HOLOCAUST,100,"[(1947, 389), (1956, 472), (1939, 474), (1930, 391)]","{'Width': 26, 'Height': 85, 'Left': 1930, 'Top': 389}","(7.522, -0.096)",17.11724276862369,83.48652585896721,vertical,"(1943.0, 431.5)","(0, 0)",1930,389
NORWAY'S,100,"[(1961, 332), (1968, 402), (1951, 403), (1944, 334)]","{'Width': 24, 'Height': 71, 'Left': 1944, 'Top': 332}","(8.157, -0.048)",17.029386365926403,70.34912934784623,vertical,"(1956.0, 367.75)","(0, 0)",1944,332
DUNBAR,100,"[(1957, 1195), (1960, 1238), (1950, 1239), (1947, 1196)]","{'Width': 13, 'Height': 44, 'Left': 1947, 'Top': 1195}","(11.692, -0.082)",10.04987562112089,43.104524124504614,vertical,"(1953.5, 1217.0)","(0, 0)",1947,1195
-,100,"[(1959, 1236), (1959, 1242), (1950, 1243), (1950, 1237)]","{'Width': 9, 'Height': 7, 'Left': 1950, 'Top': 1236}","(-300.0, -0.091)",9.055385138137417,6.0,vertical,"(1954.5, 1239.5)","(0, 0)",1950,1236
ORTIZ,100,"[(1960, 1240), (1962, 1269), (1952, 1270), (1950, 1241)]","{'Width': 12, 'Height': 30, 'Left': 1950, 'Top': 1240}","(11.828, -0.082)",10.04987562112089,29.068883707497267,vertical,"(1956.0, 1255.0)","(0, 0)",1950,1240
CAROT,100,"[(2113, 979), (1952, 983), (1951, 933), (2112, 929)]","{'Width': 162, 'Height': 54, 'Left': 1951, 'Top': 929}","(-0.02, 40.784)",50.00999900019995,161.0496817755316,horizontal,"(2032.0, 956.0)","(0, 0)",1951,929
RESPONSE,100,"[(1969, 408), (1976, 478), (1959, 479), (1952, 410)]","{'Width': 24, 'Height': 71, 'Left': 1952, 'Top': 408}","(8.157, -0.048)",17.029386365926403,70.34912934784623,vertical,"(1964.0, 443.75)","(0, 0)",1952,408
ABRAH,100,"[(1973, 658), (1980, 730), (1963, 731), (1956, 660)]","{'Width': 24, 'Height': 73, 'Left': 1956, 'Top': 658}","(8.39, -0.048)",17.029386365926403,72.3394774656273,vertical,"(1968.0, 694.75)","(0, 0)",1956,658
YOUNG,100,"[(1967, 1438), (1969, 1464), (1960, 1464), (1958, 1439)]","{'Width': 11, 'Height': 26, 'Left': 1958, 'Top': 1438}","(10.604, -0.0)",9.0,26.076809620810597,vertical,"(1963.5, 1451.25)","(0, 0)",1958,1438
ROXANNE,100,"[(1968, 1206), (1970, 1257), (1961, 1257), (1959, 1206)]","{'Width': 11, 'Height': 51, 'Left': 1959, 'Top': 1206}","(20.8, -0.0)",9.0,51.03920062069938,vertical,"(1964.5, 1231.5)","(0, 0)",1959,1206
PEOPLE,100,"[(1969, 1469), (1971, 1499), (1962, 1499), (1960, 1470)]","{'Width': 11, 'Height': 30, 'Left': 1960, 'Top': 1469}","(12.235, -0.0)",9.0,30.066592756745816,vertical,"(1965.5, 1484.25)","(0, 0)",1960,1469
AN,100,"[(1982, 1299), (1983, 1313), (1967, 1314), (1966, 1300)]","{'Width': 17, 'Height': 15, 'Left': 1966, 'Top': 1299}","(11.42, -0.051)",16.0312195418814,14.035668847618199,vertical,"(1974.5, 1306.5)","(0, 0)",1966,1299
INDIGENOUS,100,"[(1983, 1318), (1986, 1378), (1969, 1379), (1966, 1319)]","{'Width': 20, 'Height': 61, 'Left': 1966, 'Top': 1318}","(16.314, -0.048)",17.029386365926403,60.07495318350236,vertical,"(1976.0, 1348.5)","(0, 0)",1966,1318
PEOPLES,100,"[(1987, 1384), (1990, 1432), (1973, 1433), (1970, 1385)]","{'Width': 20, 'Height': 49, 'Left': 1970, 'Top': 1384}","(13.051, -0.048)",17.029386365926403,48.093658625644196,vertical,"(1980.0, 1408.5)","(0, 0)",1970,1384
',100,"[(1989, 1430), (1989, 1436), (1973, 1437), (1973, 1431)]","{'Width': 16, 'Height': 7, 'Left': 1973, 'Top': 1430}","(-300.0, -0.051)",16.0312195418814,6.0,vertical,"(1981.0, 1433.5)","(0, 0)",1973,1430
HISTORY,100,"[(1990, 1440), (1993, 1485), (1976, 1486), (1973, 1441)]","{'Width': 20, 'Height': 46, 'Left': 1973, 'Top': 1440}","(12.235, -0.048)",17.029386365926403,45.09988913511872,vertical,"(1983.0, 1463.0)","(0, 0)",1973,1440
SAMUE,100,"[(1990, 657), (1998, 730), (1984, 731), (1975, 659)]","{'Width': 23, 'Height': 74, 'Left': 1975, 'Top': 657}","(7.443, -0.058)",14.035668847618199,73.43704787094863,vertical,"(1986.75, 694.25)","(0, 0)",1975,657
OF,100,"[(1993, 1489), (1994, 1503), (1977, 1504), (1976, 1490)]","{'Width': 18, 'Height': 15, 'Left': 1976, 'Top': 1489}","(11.42, -0.048)",17.029386365926403,14.035668847618199,vertical,"(1985.0, 1496.5)","(0, 0)",1976,1489
THE,100,"[(1994, 1508), (1995, 1529), (1978, 1530), (1977, 1509)]","{'Width': 18, 'Height': 22, 'Left': 1977, 'Top': 1508}","(17.129, -0.048)",17.029386365926403,21.02379604162864,vertical,"(1986.0, 1519.0)","(0, 0)",1977,1508
UNITED,100,"[(1995, 1533), (1997, 1572), (1980, 1573), (1978, 1534)]","{'Width': 19, 'Height': 40, 'Left': 1978, 'Top': 1533}","(15.906, -0.048)",17.029386365926403,39.05124837953327,vertical,"(1987.5, 1553.0)","(0, 0)",1978,1533
STATES,100,"[(1997, 1576), (1999, 1616), (1983, 1617), (1981, 1577)]","{'Width': 18, 'Height': 41, 'Left': 1981, 'Top': 1576}","(16.314, -0.051)",16.0312195418814,40.049968789001575,vertical,"(1990.0, 1596.5)","(0, 0)",1981,1576
ISAACSON,100,"[(1994, 793), (2065, 795), (2065, 808), (1994, 806)]","{'Width': 71, 'Height': 15, 'Left': 1994, 'Top': 793}","(0.023, -300.0)",13.0,71.02816342831905,horizontal,"(2029.5, 800.5)","(0, 0)",1994,793
FINLAND,100,"[(2014, 361), (2026, 485), (2007, 487), (1995, 363)]","{'Width': 31, 'Height': 126, 'Left': 1995, 'Top': 361}","(8.429, -0.086)",19.1049731745428,124.57929201917949,vertical,"(2010.5, 424.0)","(0, 0)",1995,361
and,100,"[(2027, 491), (2030, 524), (2011, 526), (2008, 493)]","{'Width': 22, 'Height': 35, 'Left': 2008, 'Top': 491}","(8.973, -0.086)",19.1049731745428,33.13608305156178,vertical,"(2019.0, 508.5)","(0, 0)",2008,491
BRONSKI,100,"[(2019, 1200), (2022, 1248), (2012, 1249), (2009, 1201)]","{'Width': 13, 'Height': 49, 'Left': 2009, 'Top': 1200}","(13.051, -0.082)",10.04987562112089,48.093658625644196,vertical,"(2015.5, 1224.5)","(0, 0)",2009,1200
the,100,"[(2030, 529), (2033, 558), (2015, 560), (2012, 531)]","{'Width': 21, 'Height': 31, 'Left': 2012, 'Top': 529}","(7.885, -0.091)",18.110770276274835,29.154759474226502,vertical,"(2022.5, 544.5)","(0, 0)",2012,529
HOLOCAUST,100,"[(2034, 563), (2046, 685), (2027, 687), (2015, 565)]","{'Width': 31, 'Height': 124, 'Left': 2015, 'Top': 563}","(8.293, -0.086)",19.1049731745428,122.58874336577564,vertical,"(2030.5, 625.0)","(0, 0)",2015,563
MICHAEL,100,"[(2030, 1201), (2032, 1246), (2023, 1246), (2021, 1201)]","{'Width': 11, 'Height': 45, 'Left': 2021, 'Top': 1201}","(18.353, -0.0)",9.0,45.044422518220834,vertical,"(2026.5, 1223.5)","(0, 0)",2021,1201
A,100,"[(2046, 1273), (2047, 1284), (2028, 1285), (2027, 1274)]","{'Width': 20, 'Height': 12, 'Left': 2027, 'Top': 1273}","(8.973, -0.043)",19.026297590440446,11.045361017187261,vertical,"(2037.0, 1279.0)","(0, 0)",2027,1273
QUEER,100,"[(2047, 1290), (2050, 1342), (2030, 1343), (2027, 1291)]","{'Width': 23, 'Height': 53, 'Left': 2027, 'Top': 1290}","(14.139, -0.041)",20.024984394500787,52.08646657242167,vertical,"(2038.5, 1316.5)","(0, 0)",2027,1290
HISTORY,100,"[(2050, 1350), (2053, 1415), (2033, 1416), (2030, 1351)]","{'Width': 23, 'Height': 66, 'Left': 2030, 'Top': 1350}","(17.673, -0.041)",20.024984394500787,65.06919393998976,vertical,"(2041.5, 1383.0)","(0, 0)",2030,1350
OF,100,"[(2054, 1424), (2055, 1443), (2035, 1444), (2034, 1425)]","{'Width': 21, 'Height': 20, 'Left': 2034, 'Top': 1424}","(15.498, -0.041)",20.024984394500787,19.026297590440446,vertical,"(2044.5, 1434.0)","(0, 0)",2034,1424
THE,100,"[(2056, 1454), (2058, 1484), (2038, 1485), (2036, 1455)]","{'Width': 22, 'Height': 31, 'Left': 2036, 'Top': 1454}","(12.235, -0.041)",20.024984394500787,30.066592756745816,vertical,"(2047.0, 1469.5)","(0, 0)",2036,1454
UNITED,100,"[(2058, 1499), (2061, 1555), (2041, 1556), (2038, 1500)]","{'Width': 23, 'Height': 57, 'Left': 2038, 'Top': 1499}","(15.226, -0.041)",20.024984394500787,56.08029957123981,vertical,"(2049.5, 1527.5)","(0, 0)",2038,1499
STATES,100,"[(2061, 1562), (2064, 1623), (2044, 1624), (2041, 1563)]","{'Width': 23, 'Height': 62, 'Left': 2041, 'Top': 1562}","(16.586, -0.041)",20.024984394500787,61.07372593840988,vertical,"(2052.5, 1593.0)","(0, 0)",2041,1562
GERDA,100,"[(2070, 362), (2076, 425), (2062, 426), (2056, 363)]","{'Width': 20, 'Height': 64, 'Left': 2056, 'Top': 362}","(8.565, -0.058)",14.035668847618199,63.28506932918696,vertical,"(2066.0, 394.0)","(0, 0)",2056,362
WEISSMANN,100,"[(2077, 438), (2089, 551), (2076, 553), (2064, 439)]","{'Width': 25, 'Height': 115, 'Left': 2064, 'Top': 438}","(7.681, -0.125)",13.152946437965905,113.63538181394033,vertical,"(2076.5, 495.25)","(0, 0)",2064,438
OUR,100,"[(2087, 1346), (2089, 1374), (2070, 1375), (2068, 1347)]","{'Width': 21, 'Height': 29, 'Left': 2068, 'Top': 1346}","(11.42, -0.043)",19.026297590440446,28.071337695236398,vertical,"(2078.5, 1360.5)","(0, 0)",2068,1346
STORY,100,"[(2089, 1382), (2092, 1430), (2072, 1431), (2069, 1383)]","{'Width': 23, 'Height': 49, 'Left': 2069, 'Top': 1382}","(13.051, -0.041)",20.024984394500787,48.093658625644196,vertical,"(2080.5, 1406.5)","(0, 0)",2069,1382
BEGINS,100,"[(2092, 1437), (2095, 1491), (2075, 1492), (2072, 1438)]","{'Width': 23, 'Height': 55, 'Left': 2072, 'Top': 1437}","(14.682, -0.041)",20.024984394500787,54.08326913195984,vertical,"(2083.5, 1464.5)","(0, 0)",2072,1437
KLEIN,100,"[(2091, 566), (2096, 618), (2082, 619), (2077, 567)]","{'Width': 19, 'Height': 53, 'Left': 2077, 'Top': 566}","(8.483, -0.058)",14.035668847618199,52.23983154643591,vertical,"(2086.5, 592.5)","(0, 0)",2077,566
ALL,100,"[(2099, 655), (2103, 686), (2089, 688), (2085, 657)]","{'Width': 18, 'Height': 33, 'Left': 2085, 'Top': 655}","(6.322, -0.117)",14.142135623730951,31.25699921617557,vertical,"(2094.0, 671.5)","(0, 0)",2085,655
BUT,100,"[(2104, 694), (2109, 728), (2096, 729), (2091, 696)]","{'Width': 18, 'Height': 35, 'Left': 2091, 'Top': 694}","(5.547, -0.063)",13.038404810405298,34.36568055487916,vertical,"(2100.0, 711.75)","(0, 0)",2091,694
GRETCHEN,100,"[(15, 1446), (19, 1528), (4, 1529), (0, 1447)]","{'Width': 19, 'Height': 83, 'Left': 0, 'Top': 1446}","(16.706, -0.054)",15.033296378372908,82.09750300709517,vertical,"(9.5, 1487.5)","(0, 1)",0,1446
CAL,100,"[(13, 373), (15, 388), (7, 389), (5, 374)]","{'Width': 10, 'Height': 16, 'Left': 5, 'Top': 373}","(6.112, -0.102)",8.06225774829855,15.132745950421556,vertical,"(10.0, 381.0)","(0, 1)",5,373
RUBIN,100,"[(19, 1536), (22, 1587), (8, 1588), (5, 1537)]","{'Width': 17, 'Height': 52, 'Left': 5, 'Top': 1536}","(13.854, -0.058)",14.035668847618199,51.088159097779204,vertical,"(13.5, 1562.0)","(0, 1)",5,1536
PROPICIVE,100,"[(15, 391), (20, 440), (11, 441), (6, 392)]","{'Width': 14, 'Height': 50, 'Left': 6, 'Top': 391}","(7.986, -0.091)",9.055385138137417,49.25444142409901,vertical,"(13.0, 416.0)","(0, 1)",6,391
TO,100,"[(27, 334), (29, 353), (10, 355), (8, 336)]","{'Width': 21, 'Height': 21, 'Left': 8, 'Top': 334}","(7.742, -0.086)",19.1049731745428,19.1049731745428,vertical,"(18.5, 344.5)","(0, 1)",8,334
THE,100,"[(29, 356), (32, 384), (14, 386), (11, 358)]","{'Width': 21, 'Height': 30, 'Left': 11, 'Top': 356}","(7.606, -0.091)",18.110770276274835,28.160255680657446,vertical,"(21.5, 371.0)","(0, 1)",11,356
HOLOCAUST,100,"[(33, 389), (42, 472), (24, 474), (15, 391)]","{'Width': 27, 'Height': 85, 'Left': 15, 'Top': 389}","(7.515, -0.091)",18.110770276274835,83.48652585896721,vertical,"(28.5, 431.5)","(0, 1)",15,389
NORWAY'S,100,"[(47, 332), (54, 402), (38, 403), (31, 334)]","{'Width': 23, 'Height': 71, 'Left': 31, 'Top': 332}","(8.149, -0.051)",16.0312195418814,70.34912934784623,vertical,"(42.5, 367.75)","(0, 1)",31,332
DUNBAR,100,"[(43, 1195), (46, 1238), (35, 1239), (32, 1196)]","{'Width': 14, 'Height': 44, 'Left': 32, 'Top': 1195}","(11.681, -0.074)",11.045361017187261,43.104524124504614,vertical,"(39.0, 1217.0)","(0, 1)",32,1195
-,100,"[(45, 1236), (45, 1242), (35, 1243), (35, 1237)]","{'Width': 10, 'Height': 7, 'Left': 35, 'Top': 1236}","(-300.0, -0.081)",10.04987562112089,6.0,vertical,"(40.0, 1239.5)","(0, 1)",35,1236
ORTIZ,100,"[(46, 1240), (48, 1270), (37, 1271), (35, 1241)]","{'Width': 13, 'Height': 31, 'Left': 35, 'Top': 1240}","(12.224, -0.074)",11.045361017187261,30.066592756745816,vertical,"(41.5, 1255.5)","(0, 1)",35,1240
RESPONSE,100,"[(55, 408), (62, 478), (45, 479), (38, 410)]","{'Width': 24, 'Height': 71, 'Left': 38, 'Top': 408}","(8.149, -0.048)",17.029386365926403,70.34912934784623,vertical,"(50.0, 443.75)","(0, 1)",38,408
CARAT,100,"[(223, 982), (39, 986), (38, 931), (222, 927)]","{'Width': 185, 'Height': 59, 'Left': 38, 'Top': 927}","(-0.018, 44.821)",55.00909015790027,184.04347312523745,horizontal,"(130.5, 956.5)","(0, 1)",38,927
ABRAH,100,"[(59, 657), (66, 731), (50, 732), (42, 659)]","{'Width': 24, 'Height': 75, 'Left': 42, 'Top': 657}","(8.615, -0.051)",16.0312195418814,74.33034373659252,vertical,"(54.25, 694.75)","(0, 1)",42,657
ROXANNE,100,"[(53, 1206), (57, 1256), (48, 1257), (44, 1207)]","{'Width': 13, 'Height': 51, 'Left': 44, 'Top': 1206}","(10.186, -0.091)",9.055385138137417,50.15974481593781,vertical,"(50.5, 1231.5)","(0, 1)",44,1206
PEOPLE,100,"[(55, 1469), (57, 1499), (47, 1500), (45, 1470)]","{'Width': 12, 'Height': 31, 'Left': 45, 'Top': 1469}","(12.224, -0.081)",10.04987562112089,30.066592756745816,vertical,"(51.0, 1484.5)","(0, 1)",45,1469
AN,100,"[(67, 1299), (68, 1314), (53, 1315), (52, 1300)]","{'Width': 16, 'Height': 16, 'Left': 52, 'Top': 1299}","(12.224, -0.054)",15.033296378372908,15.033296378372908,vertical,"(60.0, 1307.0)","(0, 1)",52,1299
INDIGENOUS,100,"[(68, 1318), (71, 1380), (55, 1381), (52, 1319)]","{'Width': 19, 'Height': 63, 'Left': 52, 'Top': 1318}","(16.842, -0.051)",16.0312195418814,62.07253821135398,vertical,"(61.5, 1349.5)","(0, 1)",52,1318
PEOPLES,100,"[(72, 1384), (75, 1432), (59, 1433), (56, 1385)]","{'Width': 19, 'Height': 49, 'Left': 56, 'Top': 1384}","(13.039, -0.051)",16.0312195418814,48.093658625644196,vertical,"(65.5, 1408.5)","(0, 1)",56,1384
',100,"[(74, 1430), (74, 1436), (59, 1437), (59, 1431)]","{'Width': 15, 'Height': 7, 'Left': 59, 'Top': 1430}","(-300.0, -0.054)",15.033296378372908,6.0,vertical,"(66.5, 1433.5)","(0, 1)",59,1430
HISTORY,100,"[(75, 1441), (77, 1484), (61, 1485), (59, 1442)]","{'Width': 18, 'Height': 44, 'Left': 59, 'Top': 1441}","(17.521, -0.051)",16.0312195418814,43.04648650006177,vertical,"(68.0, 1463.0)","(0, 1)",59,1441
SAMUE,100,"[(76, 657), (85, 730), (70, 732), (61, 659)]","{'Width': 24, 'Height': 75, 'Left': 61, 'Top': 657}","(6.61, -0.109)",15.132745950421556,73.55270219373317,vertical,"(73.0, 694.5)","(0, 1)",61,657
OF,100,"[(77, 1489), (78, 1504), (63, 1505), (62, 1490)]","{'Width': 16, 'Height': 16, 'Left': 62, 'Top': 1489}","(12.224, -0.054)",15.033296378372908,15.033296378372908,vertical,"(70.0, 1497.0)","(0, 1)",62,1489
THE,100,"[(78, 1508), (79, 1530), (63, 1531), (62, 1509)]","{'Width': 17, 'Height': 23, 'Left': 62, 'Top': 1508}","(17.928, -0.051)",16.0312195418814,22.02271554554524,vertical,"(70.5, 1519.5)","(0, 1)",62,1508
UNITED,100,"[(80, 1534), (82, 1572), (66, 1573), (64, 1535)]","{'Width': 18, 'Height': 39, 'Left': 64, 'Top': 1534}","(15.483, -0.051)",16.0312195418814,38.05259518088089,vertical,"(73.0, 1553.5)","(0, 1)",64,1534
STATES,100,"[(82, 1575), (84, 1616), (68, 1617), (66, 1576)]","{'Width': 18, 'Height': 42, 'Left': 66, 'Top': 1575}","(16.706, -0.051)",16.0312195418814,41.048751503547585,vertical,"(75.0, 1596.0)","(0, 1)",66,1575
ISAACSON,100,"[(80, 794), (149, 794), (149, 808), (80, 808)]","{'Width': 69, 'Height': 14, 'Left': 80, 'Top': 794}","(0.0, -300.0)",14.0,69.0,horizontal,"(114.5, 801.0)","(0, 1)",80,794
FINLAND,100,"[(100, 361), (112, 484), (93, 486), (81, 363)]","{'Width': 31, 'Height': 125, 'Left': 81, 'Top': 361}","(8.353, -0.086)",19.1049731745428,123.58397954427588,vertical,"(96.5, 423.5)","(0, 1)",81,361
and,100,"[(113, 491), (116, 524), (97, 526), (94, 493)]","{'Width': 22, 'Height': 35, 'Left': 94, 'Top': 491}","(8.964, -0.086)",19.1049731745428,33.13608305156178,vertical,"(105.0, 508.5)","(0, 1)",94,491
BRONSKI,100,"[(106, 1200), (109, 1248), (99, 1248), (96, 1201)]","{'Width': 13, 'Height': 48, 'Left': 96, 'Top': 1200}","(13.039, -0.0)",10.0,48.093658625644196,vertical,"(102.5, 1224.25)","(0, 1)",96,1200
the,100,"[(116, 529), (119, 558), (101, 560), (98, 531)]","{'Width': 21, 'Height': 31, 'Left': 98, 'Top': 529}","(7.878, -0.091)",18.110770276274835,29.154759474226502,vertical,"(108.5, 544.5)","(0, 1)",98,529
HOLOCAUST,100,"[(120, 563), (132, 684), (113, 686), (101, 565)]","{'Width': 31, 'Height': 123, 'Left': 101, 'Top': 563}","(8.217, -0.086)",19.1049731745428,121.59358535712317,vertical,"(116.5, 624.5)","(0, 1)",101,563
MICHAEL,100,"[(118, 1201), (119, 1245), (109, 1245), (108, 1201)]","{'Width': 11, 'Height': 44, 'Left': 108, 'Top': 1201}","(35.856, -0.0)",10.0,44.01136216933077,vertical,"(113.5, 1223.0)","(0, 1)",108,1201
A,100,"[(131, 1273), (132, 1286), (109, 1287), (108, 1274)]","{'Width': 24, 'Height': 14, 'Left': 108, 'Top': 1273}","(10.594, -0.035)",23.021728866442675,13.038404810405298,vertical,"(120.0, 1280.0)","(0, 1)",108,1273
QUEER,100,"[(132, 1289), (135, 1344), (111, 1345), (108, 1290)]","{'Width': 27, 'Height': 56, 'Left': 108, 'Top': 1289}","(14.94, -0.034)",24.020824298928627,55.08175741568164,vertical,"(121.5, 1317.0)","(0, 1)",108,1289
HISTORY,100,"[(135, 1350), (139, 1416), (115, 1417), (111, 1351)]","{'Width': 28, 'Height': 67, 'Left': 111, 'Top': 1350}","(13.446, -0.034)",24.020824298928627,66.12110101926616,vertical,"(125.0, 1383.5)","(0, 1)",111,1350
OF,100,"[(139, 1422), (140, 1445), (116, 1446), (115, 1423)]","{'Width': 25, 'Height': 24, 'Left': 115, 'Top': 1422}","(18.743, -0.034)",24.020824298928627,23.021728866442675,vertical,"(127.5, 1434.0)","(0, 1)",115,1422
THE,100,"[(141, 1452), (143, 1485), (119, 1486), (117, 1453)]","{'Width': 26, 'Height': 34, 'Left': 117, 'Top': 1452}","(13.446, -0.034)",24.020824298928627,33.06055050963308,vertical,"(130.0, 1469.0)","(0, 1)",117,1452
UNITED,100,"[(143, 1499), (146, 1556), (123, 1557), (120, 1500)]","{'Width': 26, 'Height': 58, 'Left': 120, 'Top': 1499}","(15.483, -0.035)",23.021728866442675,57.07889277132134,vertical,"(133.0, 1528.0)","(0, 1)",120,1499
STATES,100,"[(146, 1561), (149, 1624), (126, 1625), (123, 1562)]","{'Width': 26, 'Height': 64, 'Left': 123, 'Top': 1561}","(17.113, -0.035)",23.021728866442675,63.071388124885914,vertical,"(136.0, 1593.0)","(0, 1)",123,1561
GERDA,100,"[(155, 362), (162, 426), (149, 427), (142, 363)]","{'Width': 20, 'Height': 65, 'Left': 142, 'Top': 362}","(7.451, -0.063)",13.038404810405298,64.38167441127949,vertical,"(152.0, 394.5)","(0, 1)",142,362
WEISSMANN,100,"[(163, 436), (175, 551), (162, 553), (150, 437)]","{'Width': 25, 'Height': 117, 'Left': 150, 'Top': 436}","(7.81, -0.125)",13.152946437965905,115.62439189029277,vertical,"(162.5, 494.25)","(0, 1)",150,436
Weissman,100,"[(163, 1204), (167, 1264), (156, 1265), (152, 1205)]","{'Width': 15, 'Height': 61, 'Left': 152, 'Top': 1204}","(12.224, -0.074)",11.045361017187261,60.13318551349163,vertical,"(159.5, 1234.5)","(0, 1)",152,1204
OUR,100,"[(173, 1345), (175, 1374), (155, 1375), (153, 1346)]","{'Width': 22, 'Height': 30, 'Left': 153, 'Top': 1345}","(11.816, -0.041)",20.024984394500787,29.068883707497267,vertical,"(164.0, 1360.0)","(0, 1)",153,1345
STORY,100,"[(175, 1382), (178, 1428), (158, 1429), (155, 1383)]","{'Width': 23, 'Height': 47, 'Left': 155, 'Top': 1382}","(12.495, -0.041)",20.024984394500787,46.09772228646444,vertical,"(166.5, 1405.5)","(0, 1)",155,1382
BEGINS,100,"[(178, 1437), (181, 1491), (162, 1492), (159, 1438)]","{'Width': 22, 'Height': 55, 'Left': 159, 'Top': 1437}","(14.669, -0.043)",19.026297590440446,54.08326913195984,vertical,"(170.0, 1464.5)","(0, 1)",159,1437
KLEIN,100,"[(176, 565), (182, 619), (170, 620), (164, 566)]","{'Width': 18, 'Height': 55, 'Left': 164, 'Top': 565}","(7.334, -0.068)",12.041594578792296,54.3323108288245,vertical,"(173.0, 592.5)","(0, 1)",164,565
ALL,100,"[(186, 655), (189, 687), (177, 688), (174, 656)]","{'Width': 15, 'Height': 33, 'Left': 174, 'Top': 655}","(8.692, -0.068)",12.041594578792296,32.14031735997639,vertical,"(181.5, 671.5)","(0, 1)",174,655
BUT,100,"[(190, 694), (194, 727), (181, 728), (177, 695)]","{'Width': 17, 'Height': 34, 'Left': 177, 'Top': 694}","(6.723, -0.063)",13.038404810405298,33.24154027718932,vertical,"(185.5, 711.0)","(0, 1)",177,694
Everything,100,"[(212, 1316), (215, 1399), (194, 1400), (191, 1317)]","{'Width': 24, 'Height': 84, 'Left': 191, 'Top': 1316}","(22.546, -0.039)",21.02379604162864,83.05419917138447,vertical,"(203.0, 1358.0)","(0, 1)",191,1316
Bad,100,"[(215, 1405), (216, 1436), (195, 1437), (194, 1406)]","{'Width': 22, 'Height': 32, 'Left': 194, 'Top': 1405}","(25.263, -0.039)",21.02379604162864,31.016124838541646,vertical,"(205.0, 1421.0)","(0, 1)",194,1405
Is,100,"[(216, 1441), (217, 1456), (197, 1457), (196, 1442)]","{'Width': 21, 'Height': 16, 'Left': 196, 'Top': 1441}","(12.224, -0.041)",20.024984394500787,15.033296378372908,vertical,"(206.5, 1449.0)","(0, 1)",196,1441
Good,100,"[(217, 1461), (219, 1504), (198, 1505), (196, 1462)]","{'Width': 23, 'Height': 44, 'Left': 196, 'Top': 1461}","(17.521, -0.039)",21.02379604162864,43.04648650006177,vertical,"(207.5, 1483.0)","(0, 1)",196,1461
For,100,"[(219, 1510), (220, 1537), (199, 1538), (198, 1511)]","{'Width': 22, 'Height': 28, 'Left': 198, 'Top': 1510}","(22.003, -0.039)",21.02379604162864,27.018512172212592,vertical,"(209.0, 1524.0)","(0, 1)",198,1510
You,100,"[(220, 1541), (221, 1569), (200, 1570), (199, 1542)]","{'Width': 22, 'Height': 29, 'Left': 199, 'Top': 1541}","(22.818, -0.039)",21.02379604162864,28.0178514522438,vertical,"(210.0, 1555.5)","(0, 1)",199,1541
|,100,"[(226, 982), (221, 982), (220, 928), (225, 928)]","{'Width': 6, 'Height': 54, 'Left': 220, 'Top': 928}","(-0.0, 44.006)",54.00925846556311,5.0,horizontal,"(223.0, 955.0)","(0, 1)",220,928
HOTFANA,100,"[(252, 1267), (258, 1342), (246, 1343), (240, 1268)]","{'Width': 18, 'Height': 76, 'Left': 240, 'Top': 1267}","(10.186, -0.068)",12.041594578792296,75.23961722390672,vertical,"(249.0, 1305.0)","(0, 1)",240,1267
WHO,100,"[(265, 1387), (270, 1450), (248, 1451), (243, 1389)]","{'Width': 27, 'Height': 64, 'Left': 243, 'Top': 1387}","(10.268, -0.037)",22.02271554554524,63.198101237299845,vertical,"(256.5, 1419.25)","(0, 1)",243,1387
KNEW,100,"[(270, 1454), (276, 1529), (254, 1530), (248, 1456)]","{'Width': 28, 'Height': 76, 'Left': 248, 'Top': 1454}","(10.186, -0.037)",22.02271554554524,75.23961722390672,vertical,"(262.0, 1492.25)","(0, 1)",248,1454
?,100,"[(275, 1529), (276, 1545), (255, 1547), (254, 1531)]","{'Width': 22, 'Height': 18, 'Left': 254, 'Top': 1529}","(13.039, -0.078)",21.095023109728988,16.0312195418814,vertical,"(265.0, 1538.0)","(0, 1)",254,1529
AMERICAN,100,"[(278, 202), (293, 368), (270, 370), (255, 204)]","{'Width': 38, 'Height': 168, 'Left': 255, 'Top': 202}","(9.018, -0.071)",23.08679276123039,166.67633305301626,vertical,"(274.0, 286.0)","(0, 1)",255,202
HERITAGE,100,"[(294, 382), (308, 536), (286, 538), (272, 384)]","{'Width': 36, 'Height': 156, 'Left': 272, 'Top': 382}","(8.964, -0.074)",22.090722034374522,154.63505424062166,vertical,"(290.0, 460.0)","(0, 1)",272,382
THE,100,"[(309, 1255), (313, 1288), (298, 1289), (294, 1257)]","{'Width': 19, 'Height': 34, 'Left': 294, 'Top': 1255}","(6.723, -0.054)",15.033296378372908,33.24154027718932,vertical,"(303.5, 1272.25)","(0, 1)",294,1255
AMERICAN,100,"[(316, 211), (330, 375), (309, 377), (295, 213)]","{'Width': 35, 'Height': 166, 'Left': 295, 'Top': 211}","(9.546, -0.078)",21.095023109728988,164.59647626847908,vertical,"(312.5, 294.0)","(0, 1)",295,211
