txt,confidence,vertices,boundBox,slopes,font,word_len,direction,center_point,crop_idx,Left,Top
MUHAMMAD,100,"[(99, 205), (105, 285), (93, 286), (87, 206)]","{'Width': 18, 'Height': 81, 'Left': 87, 'Top': 205}","(-13.333, 0.083, -13.333, 0.083)",12.041594578792296,80.22468448052632,vertical,"(96.0, 245.5)","(1, 1)",87,205
AL,100,"[(104, 287), (105, 307), (94, 308), (93, 288)]","{'Width': 12, 'Height': 21, 'Left': 93, 'Top': 287}","(-20.0, 0.091, -20.0, 0.091)",11.045361017187261,20.024984394500787,vertical,"(99.0, 297.5)","(1, 1)",93,287
:,100,"[(106, 304), (107, 312), (96, 313), (95, 305)]","{'Width': 12, 'Height': 9, 'Left': 95, 'Top': 304}","(-8.0, 0.091, -8.0, 0.091)",11.045361017187261,8.06225774829855,vertical,"(101.0, 308.5)","(1, 1)",95,304
THE,100,"[(107, 315), (109, 339), (98, 340), (96, 316)]","{'Width': 13, 'Height': 25, 'Left': 96, 'Top': 315}","(-12.0, 0.091, -12.0, 0.091)",11.045361017187261,24.08318915758459,vertical,"(102.5, 327.5)","(1, 1)",96,315
GREATEST,100,"[(109, 338), (113, 392), (101, 393), (97, 339)]","{'Width': 16, 'Height': 55, 'Left': 97, 'Top': 338}","(-13.5, 0.083, -13.5, 0.083)",12.041594578792296,54.147945482723536,vertical,"(105.0, 365.5)","(1, 1)",97,338
HAPPINESS,100,"[(148, 183), (154, 277), (139, 278), (133, 184)]","{'Width': 21, 'Height': 95, 'Left': 133, 'Top': 183}","(-15.667, 0.067, -15.667, 0.067)",15.033296378372908,94.19129471453293,vertical,"(143.5, 230.5)","(1, 1)",133,183
PROJECT,100,"[(154, 283), (158, 355), (143, 356), (139, 284)]","{'Width': 19, 'Height': 73, 'Left': 139, 'Top': 283}","(-18.0, 0.067, -18.0, 0.067)",15.033296378372908,72.11102550927978,vertical,"(148.5, 319.5)","(1, 1)",139,283
GRETCHEN,100,"[(161, 396), (166, 482), (151, 483), (146, 397)]","{'Width': 20, 'Height': 87, 'Left': 146, 'Top': 396}","(-17.2, 0.067, -17.2, 0.067)",15.033296378372908,86.14522621712709,vertical,"(156.0, 439.5)","(1, 1)",146,396
RUBIN,100,"[(167, 488), (170, 540), (155, 541), (152, 489)]","{'Width': 18, 'Height': 53, 'Left': 152, 'Top': 488}","(-17.333, 0.067, -17.333, 0.067)",15.033296378372908,52.08646657242167,vertical,"(161.0, 514.5)","(1, 1)",152,488
DUNBAR,100,"[(191, 146), (193, 188), (182, 189), (180, 147)]","{'Width': 13, 'Height': 43, 'Left': 180, 'Top': 146}","(-21.0, 0.091, -21.0, 0.091)",11.045361017187261,42.04759208325728,vertical,"(186.5, 167.5)","(1, 1)",180,146
-,100,"[(193, 189), (193, 196), (183, 197), (183, 190)]","{'Width': 10, 'Height': 8, 'Left': 183, 'Top': 189}","(1000.0, 0.1, 1000.0, 0.1)",10.04987562112089,7.0,vertical,"(188.0, 193.0)","(1, 1)",183,189
ORTIZ,100,"[(193, 191), (195, 222), (185, 222), (183, 192)]","{'Width': 12, 'Height': 31, 'Left': 183, 'Top': 191}","(-15.5, 0.0, -15.0, 0.1)",10.024937810560445,30.565520945381977,vertical,"(189.0, 206.75)","(1, 1)",183,191
ROXANNE,100,"[(202, 158), (204, 209), (194, 209), (192, 158)]","{'Width': 12, 'Height': 51, 'Left': 192, 'Top': 158}","(-25.5, 0.0, -25.5, -0.0)",10.0,51.03920062069938,vertical,"(198.0, 183.5)","(1, 1)",192,158
PEOPLE,100,"[(203, 420), (205, 452), (195, 453), (193, 421)]","{'Width': 12, 'Height': 33, 'Left': 193, 'Top': 420}","(-16.0, 0.1, -16.0, 0.1)",10.04987562112089,32.0624390837628,vertical,"(199.0, 436.5)","(1, 1)",193,420
AN,100,"[(215, 250), (216, 267), (202, 268), (201, 251)]","{'Width': 15, 'Height': 18, 'Left': 201, 'Top': 250}","(-17.0, 0.071, -17.0, 0.071)",14.035668847618199,17.029386365926403,vertical,"(208.5, 259.0)","(1, 1)",201,250
INDIGENOUS,100,"[(216, 270), (219, 331), (204, 332), (201, 271)]","{'Width': 18, 'Height': 62, 'Left': 201, 'Top': 270}","(-20.333, 0.067, -20.333, 0.067)",15.033296378372908,61.07372593840988,vertical,"(210.0, 301.0)","(1, 1)",201,270
PEOPLES,100,"[(219, 334), (222, 384), (208, 385), (205, 335)]","{'Width': 17, 'Height': 51, 'Left': 205, 'Top': 334}","(-16.667, 0.071, -16.667, 0.071)",14.035668847618199,50.08991914547278,vertical,"(213.5, 359.5)","(1, 1)",205,334
HISTORY,100,"[(222, 391), (224, 437), (209, 438), (207, 392)]","{'Width': 17, 'Height': 47, 'Left': 207, 'Top': 391}","(-23.0, 0.067, -23.0, 0.067)",15.033296378372908,46.04345773288535,vertical,"(215.5, 414.5)","(1, 1)",207,391
OF,100,"[(225, 440), (226, 457), (211, 458), (210, 441)]","{'Width': 16, 'Height': 18, 'Left': 210, 'Top': 440}","(-17.0, 0.067, -17.0, 0.067)",15.033296378372908,17.029386365926403,vertical,"(218.0, 449.0)","(1, 1)",210,440
THE,100,"[(226, 459), (227, 483), (212, 484), (211, 460)]","{'Width': 16, 'Height': 25, 'Left': 211, 'Top': 459}","(-24.0, 0.067, -24.0, 0.067)",15.033296378372908,24.020824298928627,vertical,"(219.0, 471.5)","(1, 1)",211,459
UNITED,100,"[(227, 484), (229, 525), (214, 526), (212, 485)]","{'Width': 17, 'Height': 42, 'Left': 212, 'Top': 484}","(-20.5, 0.067, -20.5, 0.067)",15.033296378372908,41.048751503547585,vertical,"(220.5, 505.0)","(1, 1)",212,484
STATES,100,"[(229, 527), (231, 569), (217, 570), (215, 528)]","{'Width': 16, 'Height': 43, 'Left': 215, 'Top': 527}","(-21.0, 0.071, -21.0, 0.071)",14.035668847618199,42.04759208325728,vertical,"(223.0, 548.5)","(1, 1)",215,527
BRONSKI,100,"[(253, 152), (256, 199), (247, 199), (244, 152)]","{'Width': 12, 'Height': 47, 'Left': 244, 'Top': 152}","(-15.667, 0.0, -15.667, -0.0)",9.0,47.095647357266465,vertical,"(250.0, 175.5)","(1, 1)",244,152
FOR,100,"[(259, 359), (260, 376), (249, 377), (248, 360)]","{'Width': 12, 'Height': 18, 'Left': 248, 'Top': 359}","(-17.0, 0.091, -17.0, 0.091)",11.045361017187261,17.029386365926403,vertical,"(254.0, 368.0)","(1, 1)",248,359
THING,100,"[(260, 380), (261, 408), (249, 409), (248, 381)]","{'Width': 13, 'Height': 29, 'Left': 248, 'Top': 380}","(-28.0, 0.083, -28.0, 0.083)",12.041594578792296,28.0178514522438,vertical,"(254.5, 394.5)","(1, 1)",248,380
PEOPLE,100,"[(261, 410), (263, 443), (252, 443), (250, 411)]","{'Width': 13, 'Height': 33, 'Left': 250, 'Top': 410}","(-16.5, 0.0, -16.0, 0.091)",11.02268050859363,32.56149479669794,vertical,"(256.5, 426.75)","(1, 1)",250,410
MICHAEL,100,"[(265, 153), (267, 196), (258, 196), (256, 153)]","{'Width': 11, 'Height': 43, 'Left': 256, 'Top': 153}","(-21.5, 0.0, -21.5, -0.0)",9.0,43.04648650006177,vertical,"(261.5, 174.5)","(1, 1)",256,153
A,100,"[(279, 225), (280, 236), (261, 237), (260, 226)]","{'Width': 20, 'Height': 12, 'Left': 260, 'Top': 225}","(-11.0, 0.053, -11.0, 0.053)",19.026297590440446,11.045361017187261,vertical,"(270.0, 231.0)","(1, 1)",260,225
QUEER,100,"[(280, 242), (283, 293), (263, 294), (260, 243)]","{'Width': 23, 'Height': 52, 'Left': 260, 'Top': 242}","(-17.0, 0.05, -17.0, 0.05)",20.024984394500787,51.088159097779204,vertical,"(271.5, 268.0)","(1, 1)",260,242
HISTORY,100,"[(283, 302), (287, 367), (267, 368), (263, 303)]","{'Width': 24, 'Height': 66, 'Left': 263, 'Top': 302}","(-16.25, 0.05, -16.25, 0.05)",20.024984394500787,65.12296062065974,vertical,"(275.0, 335.0)","(1, 1)",263,302
OF,100,"[(287, 376), (288, 396), (269, 397), (268, 377)]","{'Width': 20, 'Height': 21, 'Left': 268, 'Top': 376}","(-20.0, 0.053, -20.0, 0.053)",19.026297590440446,20.024984394500787,vertical,"(278.0, 386.5)","(1, 1)",268,376
THE,100,"[(289, 404), (291, 435), (271, 436), (269, 405)]","{'Width': 22, 'Height': 32, 'Left': 269, 'Top': 404}","(-15.5, 0.05, -15.5, 0.05)",20.024984394500787,31.064449134018133,vertical,"(280.0, 420.0)","(1, 1)",269,404
UNITED,100,"[(291, 450), (294, 507), (275, 508), (272, 451)]","{'Width': 22, 'Height': 58, 'Left': 272, 'Top': 450}","(-19.0, 0.053, -19.0, 0.053)",19.026297590440446,57.07889277132134,vertical,"(283.0, 479.0)","(1, 1)",272,450
STATES,100,"[(295, 512), (298, 575), (279, 576), (275, 513)]","{'Width': 23, 'Height': 64, 'Left': 275, 'Top': 512}","(-21.0, 0.053, -15.75, 0.05)",19.525640992470617,63.09912226661622,vertical,"(286.75, 544.0)","(1, 1)",275,512
OUR,100,"[(320, 296), (322, 326), (303, 327), (301, 297)]","{'Width': 21, 'Height': 31, 'Left': 301, 'Top': 296}","(-15.0, 0.053, -15.0, 0.053)",19.026297590440446,30.066592756745816,vertical,"(311.5, 311.5)","(1, 1)",301,296
STORY,100,"[(322, 333), (325, 379), (305, 380), (302, 334)]","{'Width': 23, 'Height': 47, 'Left': 302, 'Top': 333}","(-15.333, 0.05, -15.333, 0.05)",20.024984394500787,46.09772228646444,vertical,"(313.5, 356.5)","(1, 1)",302,333
BEGINS,100,"[(325, 388), (328, 444), (308, 445), (305, 389)]","{'Width': 23, 'Height': 57, 'Left': 305, 'Top': 388}","(-18.667, 0.05, -18.667, 0.05)",20.024984394500787,56.08029957123981,vertical,"(316.5, 416.5)","(1, 1)",305,388
Everything,100,"[(356, 268), (361, 351), (343, 352), (338, 269)]","{'Width': 23, 'Height': 84, 'Left': 338, 'Top': 268}","(-16.6, 0.056, -16.6, 0.056)",18.027756377319946,83.15046602394962,vertical,"(349.5, 310.0)","(1, 1)",338,268
Bad,100,"[(361, 356), (363, 388), (345, 389), (343, 357)]","{'Width': 20, 'Height': 33, 'Left': 343, 'Top': 356}","(-16.0, 0.056, -16.0, 0.056)",18.027756377319946,32.0624390837628,vertical,"(353.0, 372.5)","(1, 1)",343,356
Is,100,"[(363, 394), (364, 410), (347, 411), (346, 395)]","{'Width': 18, 'Height': 17, 'Left': 346, 'Top': 394}","(-16.0, 0.059, -16.0, 0.059)",17.029386365926403,16.0312195418814,vertical,"(355.0, 402.5)","(1, 1)",346,394
Good,100,"[(364, 410), (367, 456), (350, 457), (347, 411)]","{'Width': 20, 'Height': 47, 'Left': 347, 'Top': 410}","(-15.333, 0.059, -15.333, 0.059)",17.029386365926403,46.09772228646444,vertical,"(357.0, 433.5)","(1, 1)",347,410
For,100,"[(367, 461), (369, 490), (351, 491), (349, 462)]","{'Width': 20, 'Height': 30, 'Left': 349, 'Top': 461}","(-14.5, 0.056, -14.5, 0.056)",18.027756377319946,29.068883707497267,vertical,"(359.0, 476.0)","(1, 1)",349,461
You,100,"[(368, 490), (370, 523), (353, 524), (351, 491)]","{'Width': 19, 'Height': 34, 'Left': 351, 'Top': 490}","(-16.5, 0.059, -16.5, 0.059)",17.029386365926403,33.06055050963308,vertical,"(360.5, 507.0)","(1, 1)",351,490
WHO,100,"[(415, 338), (420, 400), (395, 402), (390, 340)]","{'Width': 30, 'Height': 64, 'Left': 390, 'Top': 338}","(-12.4, 0.08, -12.4, 0.08)",25.079872407968907,62.20128616033595,vertical,"(405.0, 370.0)","(1, 1)",390,338
KNEW,100,"[(420, 405), (426, 479), (402, 481), (396, 407)]","{'Width': 30, 'Height': 76, 'Left': 396, 'Top': 405}","(-12.333, 0.083, -12.333, 0.083)",24.08318915758459,74.24284477308234,vertical,"(411.0, 443.0)","(1, 1)",396,405
?,100,"[(426, 476), (427, 494), (404, 496), (402, 478)]","{'Width': 25, 'Height': 20, 'Left': 402, 'Top': 476}","(-18.0, 0.087, -9.0, 0.083)",23.58499095940749,18.06926332679739,vertical,"(414.75, 486.0)","(1, 1)",402,476
12,100,"[(434, 583), (435, 609), (412, 610), (411, 584)]","{'Width': 24, 'Height': 27, 'Left': 411, 'Top': 583}","(-26.0, 0.043, -26.0, 0.043)",23.021728866442675,26.019223662515376,vertical,"(423.0, 596.5)","(1, 1)",411,583
THE,100,"[(457, 207), (461, 240), (447, 241), (443, 209)]","{'Width': 18, 'Height': 34, 'Left': 443, 'Top': 207}","(-8.25, 0.071, -8.0, 0.143)",14.088902235674574,32.74528563519176,vertical,"(452.0, 224.25)","(1, 1)",443,207
TIPPING,100,"[(461, 247), (469, 319), (455, 320), (447, 249)]","{'Width': 22, 'Height': 73, 'Left': 447, 'Top': 247}","(-9.0, 0.071, -8.875, 0.143)",14.088902235674574,71.94618190834217,vertical,"(458.0, 283.75)","(1, 1)",447,247
POIN,100,"[(470, 325), (475, 368), (460, 369), (455, 327)]","{'Width': 20, 'Height': 44, 'Left': 455, 'Top': 325}","(-8.6, 0.067, -8.4, 0.133)",15.083021164397232,42.79314680446996,vertical,"(465.0, 347.25)","(1, 1)",455,325
ALCOLM,100,"[(478, 426), (486, 493), (472, 494), (464, 428)]","{'Width': 22, 'Height': 68, 'Left': 464, 'Top': 426}","(-8.375, 0.071, -8.25, 0.143)",14.088902235674574,66.979501092864,vertical,"(475.0, 460.25)","(1, 1)",464,426
GLADWELL,100,"[(487, 502), (497, 591), (483, 593), (473, 504)]","{'Width': 24, 'Height': 91, 'Left': 473, 'Top': 502}","(-8.9, 0.143, -8.9, 0.143)",14.142135623730951,89.56003573022959,vertical,"(485.0, 547.5)","(1, 1)",473,502
Patricia,100,"[(505, 146), (514, 197), (500, 200), (491, 148)]","{'Width': 23, 'Height': 54, 'Left': 491, 'Top': 146}","(-5.667, 0.214, -5.778, 0.143)",14.229978343503653,52.28056435636563,vertical,"(502.5, 172.75)","(1, 1)",491,146
T.,100,"[(514, 199), (516, 214), (503, 216), (500, 201)]","{'Width': 16, 'Height': 17, 'Left': 500, 'Top': 199}","(-7.5, 0.154, -5.0, 0.143)",13.647541030848428,15.214902245599955,vertical,"(508.25, 207.5)","(1, 1)",500,199
O'Conner,100,"[(516, 214), (527, 278), (513, 280), (502, 216)]","{'Width': 25, 'Height': 66, 'Left': 502, 'Top': 214}","(-5.818, 0.143, -5.818, 0.143)",14.142135623730951,64.93843238021688,vertical,"(514.5, 247.0)","(1, 1)",502,214
WOE,100,"[(543, 331), (554, 393), (532, 397), (521, 335)]","{'Width': 33, 'Height': 66, 'Left': 521, 'Top': 331}","(-5.636, 0.182, -5.636, 0.182)",22.360679774997898,62.96824596572466,vertical,"(537.5, 364.0)","(1, 1)",521,331
LEVY,100,"[(544, 169), (551, 209), (540, 211), (533, 171)]","{'Width': 18, 'Height': 42, 'Left': 533, 'Top': 169}","(-5.714, 0.182, -5.714, 0.182)",11.180339887498949,40.607881008493905,vertical,"(542.0, 190.0)","(1, 1)",533,169
IS,100,"[(555, 400), (560, 428), (538, 431), (533, 404)]","{'Width': 27, 'Height': 31, 'Left': 533, 'Top': 400}","(-5.6, 0.136, -5.4, 0.182)",22.282141543086208,27.950992871073872,vertical,"(546.5, 415.75)","(1, 1)",533,400
JR,100,"[(565, 455), (571, 488), (548, 492), (542, 459)]","{'Width': 29, 'Height': 37, 'Left': 542, 'Top': 455}","(-5.5, 0.174, -5.5, 0.174)",23.345235059857504,33.54101966249684,vertical,"(556.5, 473.5)","(1, 1)",542,455
THE,100,"[(562, 264), (568, 297), (553, 299), (547, 267)]","{'Width': 21, 'Height': 35, 'Left': 547, 'Top': 264}","(-5.5, 0.133, -5.333, 0.2)",15.214902245599955,33.049330427348124,vertical,"(557.5, 281.75)","(1, 1)",547,264
.,100,"[(570, 487), (572, 498), (550, 502), (548, 491)]","{'Width': 24, 'Height': 15, 'Left': 548, 'Top': 487}","(-5.5, 0.182, -5.5, 0.182)",22.360679774997898,11.180339887498949,vertical,"(560.0, 494.5)","(1, 1)",548,487
YEAR,100,"[(568, 302), (576, 349), (562, 352), (554, 304)]","{'Width': 22, 'Height': 50, 'Left': 554, 'Top': 302}","(-5.875, 0.214, -6.0, 0.143)",14.229978343503653,48.169045003313315,vertical,"(565.0, 326.75)","(1, 1)",554,302
OF,100,"[(577, 354), (581, 377), (567, 379), (563, 356)]","{'Width': 18, 'Height': 25, 'Left': 563, 'Top': 354}","(-5.75, 0.143, -5.75, 0.143)",14.142135623730951,23.345235059857504,vertical,"(572.0, 366.5)","(1, 1)",563,354
GOODBYES,100,"[(582, 381), (598, 474), (583, 476), (567, 384)]","{'Width': 31, 'Height': 95, 'Left': 567, 'Top': 381}","(-5.812, 0.133, -5.75, 0.2)",15.214902245599955,93.87362389306932,vertical,"(582.5, 428.75)","(1, 1)",567,381
GHOST,100,"[(616, 171), (629, 251), (599, 256), (585, 176)]","{'Width': 44, 'Height': 85, 'Left': 585, 'Top': 171}","(-6.154, 0.167, -5.714, 0.161)",30.907224793853132,81.13256484439816,vertical,"(607.25, 213.5)","(1, 1)",585,171
SOLDIERS,100,"[(631, 261), (651, 381), (621, 386), (600, 266)]","{'Width': 51, 'Height': 125, 'Left': 600, 'Top': 261}","(-6.0, 0.167, -5.714, 0.161)",30.907224793853132,121.73944681572306,vertical,"(625.75, 323.5)","(1, 1)",600,261
RXFELION,100,"[(610, 571), (620, 624), (613, 626), (602, 573)]","{'Width': 18, 'Height': 55, 'Left': 602, 'Top': 571}","(-5.3, 0.286, -4.818, 0.25)",7.76316057025792,54.032310325772315,vertical,"(611.25, 598.5)","(1, 1)",602,571
HAMPTON,100,"[(653, 440), (665, 515), (648, 518), (636, 443)]","{'Width': 29, 'Height': 78, 'Left': 636, 'Top': 440}","(-6.25, 0.176, -6.25, 0.176)",17.26267650163207,75.95393340703298,vertical,"(650.5, 479.0)","(1, 1)",636,440
SIDES,100,"[(666, 519), (674, 568), (656, 571), (648, 522)]","{'Width': 26, 'Height': 52, 'Left': 648, 'Top': 519}","(-6.125, 0.167, -6.125, 0.167)",18.24828759089466,49.64876634922564,vertical,"(661.0, 545.0)","(1, 1)",648,519
LEVINSON,100,"[(679, 121), (687, 176), (658, 180), (650, 125)]","{'Width': 37, 'Height': 59, 'Left': 650, 'Top': 121}","(-6.875, 0.138, -6.875, 0.138)",29.274562336608895,55.57877292636101,vertical,"(668.5, 150.5)","(1, 1)",650,121
LEVINON,100,"[(686, 175), (694, 229), (666, 233), (658, 179)]","{'Width': 36, 'Height': 58, 'Left': 658, 'Top': 175}","(-6.75, 0.143, -6.75, 0.143)",28.284271247461902,54.589376255824725,vertical,"(676.0, 204.0)","(1, 1)",658,175
FAULT,100,"[(696, 243), (706, 311), (678, 315), (668, 247)]","{'Width': 38, 'Height': 72, 'Left': 668, 'Top': 243}","(-6.8, 0.143, -6.8, 0.143)",28.284271247461902,68.73136110975832,vertical,"(687.0, 279.0)","(1, 1)",668,243
LINES,100,"[(707, 321), (716, 386), (687, 390), (678, 325)]","{'Width': 38, 'Height': 69, 'Left': 678, 'Top': 321}","(-7.222, 0.138, -7.222, 0.138)",29.274562336608895,65.62011886609167,vertical,"(697.0, 355.5)","(1, 1)",678,321
IN,100,"[(716, 388), (719, 409), (691, 413), (688, 392)]","{'Width': 31, 'Height': 25, 'Left': 688, 'Top': 388}","(-7.0, 0.143, -7.0, 0.143)",28.284271247461902,21.213203435596427,vertical,"(703.5, 400.5)","(1, 1)",688,388
THE,100,"[(719, 408), (724, 445), (695, 449), (690, 412)]","{'Width': 34, 'Height': 41, 'Left': 690, 'Top': 408}","(-7.4, 0.138, -7.4, 0.138)",29.274562336608895,37.33630940518894,vertical,"(707.0, 428.5)","(1, 1)",690,408
CONSTITUTION,100,"[(725, 446), (749, 619), (720, 623), (696, 450)]","{'Width': 53, 'Height': 177, 'Left': 696, 'Top': 446}","(-7.208, 0.138, -7.208, 0.138)",29.274562336608895,174.6568063374571,vertical,"(722.5, 534.5)","(1, 1)",696,446
A,100,"[(740, 233), (742, 247), (727, 250), (724, 236)]","{'Width': 18, 'Height': 17, 'Left': 724, 'Top': 233}","(-7.0, 0.2, -4.667, 0.188)",15.78793956843903,14.229978343503653,vertical,"(733.25, 241.5)","(1, 1)",724,233
FULFILLED,100,"[(752, 301), (764, 370), (747, 373), (735, 304)]","{'Width': 29, 'Height': 72, 'Left': 735, 'Top': 301}","(-5.75, 0.176, -5.75, 0.176)",17.26267650163207,70.03570517957252,vertical,"(749.5, 337.0)","(1, 1)",735,301
JO,100,"[(781, 88), (788, 134), (756, 139), (748, 93)]","{'Width': 40, 'Height': 51, 'Left': 748, 'Top': 88}","(-6.571, 0.156, -5.75, 0.152)",32.88245400898028,46.61001530812119,vertical,"(768.25, 113.5)","(1, 1)",748,88
Tanya,100,"[(767, 412), (771, 441), (758, 443), (754, 414)]","{'Width': 17, 'Height': 31, 'Left': 754, 'Top': 412}","(-7.25, 0.154, -7.25, 0.154)",13.152946437965905,29.274562336608895,vertical,"(762.5, 427.5)","(1, 1)",754,412
BOALER,100,"[(790, 144), (809, 271), (776, 276), (756, 149)]","{'Width': 53, 'Height': 132, 'Left': 756, 'Top': 144}","(-6.684, 0.152, -6.35, 0.147)",33.871159545718214,128.4892767586058,vertical,"(782.75, 210.0)","(1, 1)",756,144
Sanury,100,"[(771, 441), (776, 474), (763, 475), (758, 443)]","{'Width': 18, 'Height': 34, 'Left': 758, 'Top': 441}","(-6.6, 0.077, -6.4, 0.154)",13.095675624185603,32.88245400898028,vertical,"(767.0, 458.25)","(1, 1)",758,441
LIMITLESS,100,"[(812, 287), (842, 482), (808, 487), (778, 292)]","{'Width': 64, 'Height': 200, 'Left': 778, 'Top': 287}","(-6.5, 0.147, -6.5, 0.147)",34.36568055487916,197.29419656948858,vertical,"(810.0, 387.0)","(1, 1)",778,287
MIND,100,"[(843, 495), (859, 600), (826, 605), (810, 500)]","{'Width': 49, 'Height': 110, 'Left': 810, 'Top': 495}","(-6.562, 0.152, -6.562, 0.152)",33.37663853655727,106.21205204683694,vertical,"(834.5, 550.0)","(1, 1)",810,495
MISS,100,"[(846, 198), (850, 226), (836, 228), (832, 200)]","{'Width': 18, 'Height': 30, 'Left': 832, 'Top': 198}","(-7.0, 0.143, -7.0, 0.143)",14.142135623730951,28.284271247461902,vertical,"(841.0, 213.0)","(1, 1)",832,198
PELL,100,"[(850, 228), (854, 258), (841, 260), (837, 230)]","{'Width': 17, 'Height': 32, 'Left': 837, 'Top': 228}","(-7.5, 0.154, -7.5, 0.154)",13.152946437965905,30.265491900843113,vertical,"(845.5, 244.0)","(1, 1)",837,228
HEVER,100,"[(855, 260), (861, 302), (848, 303), (842, 262)]","{'Width': 19, 'Height': 43, 'Left': 842, 'Top': 260}","(-7.0, 0.077, -6.833, 0.154)",13.095675624185603,41.93155279069708,vertical,"(851.5, 281.75)","(1, 1)",842,260
MISSPELLS,100,"[(861, 302), (870, 365), (856, 367), (847, 304)]","{'Width': 23, 'Height': 65, 'Left': 847, 'Top': 302}","(-7.0, 0.143, -7.0, 0.143)",14.142135623730951,63.63961030678928,vertical,"(858.5, 334.5)","(1, 1)",847,302
Mart,100,"[(878, 415), (882, 444), (867, 446), (863, 417)]","{'Width': 19, 'Height': 31, 'Left': 863, 'Top': 415}","(-7.25, 0.133, -7.25, 0.133)",15.132745950421556,29.274562336608895,vertical,"(872.5, 430.5)","(1, 1)",863,415
Cool,100,"[(882, 445), (886, 470), (872, 472), (868, 447)]","{'Width': 18, 'Height': 27, 'Left': 868, 'Top': 445}","(-6.25, 0.143, -6.25, 0.143)",14.142135623730951,25.317977802344327,vertical,"(877.0, 458.5)","(1, 1)",868,445
Ways,100,"[(886, 468), (890, 497), (875, 499), (871, 470)]","{'Width': 19, 'Height': 31, 'Left': 871, 'Top': 468}","(-7.25, 0.133, -7.25, 0.133)",15.132745950421556,29.274562336608895,vertical,"(880.5, 483.5)","(1, 1)",871,468
to,100,"[(890, 499), (892, 511), (877, 513), (875, 501)]","{'Width': 17, 'Height': 14, 'Left': 875, 'Top': 499}","(-6.0, 0.133, -6.0, 0.133)",15.132745950421556,12.165525060596439,vertical,"(883.5, 506.0)","(1, 1)",875,499
Remember,100,"[(892, 510), (900, 561), (885, 564), (877, 512)]","{'Width': 23, 'Height': 54, 'Left': 877, 'Top': 510}","(-6.375, 0.2, -6.5, 0.133)",15.214902245599955,52.117711874212425,vertical,"(888.5, 536.75)","(1, 1)",877,510
Stuff,100,"[(899, 558), (903, 584), (888, 586), (884, 560)]","{'Width': 19, 'Height': 28, 'Left': 884, 'Top': 558}","(-6.5, 0.133, -6.5, 0.133)",15.132745950421556,26.30589287593181,vertical,"(893.5, 572.0)","(1, 1)",884,558
LEARN,100,"[(917, 401), (920, 437), (907, 438), (904, 402)]","{'Width': 16, 'Height': 37, 'Left': 904, 'Top': 401}","(-12.0, 0.077, -12.0, 0.077)",13.038404810405298,36.124783736376884,vertical,"(912.0, 419.5)","(1, 1)",904,401
SUPER,100,"[(929, 292), (936, 374), (912, 376), (905, 294)]","{'Width': 31, 'Height': 84, 'Left': 905, 'Top': 292}","(-11.714, 0.083, -11.714, 0.083)",24.08318915758459,82.29823813423954,vertical,"(920.5, 334.0)","(1, 1)",905,292
",",100,"[(920, 436), (920, 441), (908, 442), (908, 437)]","{'Width': 12, 'Height': 6, 'Left': 908, 'Top': 436}","(1000.0, 0.083, 1000.0, 0.083)",12.041594578792296,5.0,vertical,"(914.0, 439.0)","(1, 1)",908,436
INC,100,"[(921, 443), (923, 462), (910, 463), (908, 444)]","{'Width': 15, 'Height': 20, 'Left': 908, 'Top': 443}","(-9.5, 0.077, -9.5, 0.077)",13.038404810405298,19.1049731745428,vertical,"(915.5, 453.0)","(1, 1)",908,443
.,100,"[(921, 456), (922, 462), (910, 463), (909, 457)]","{'Width': 13, 'Height': 7, 'Left': 909, 'Top': 456}","(-6.0, 0.083, -6.0, 0.083)",12.041594578792296,6.082762530298219,vertical,"(915.5, 459.5)","(1, 1)",909,456
VOCABULARY,100,"[(937, 383), (953, 559), (928, 562), (912, 385)]","{'Width': 41, 'Height': 179, 'Left': 912, 'Top': 383}","(-11.0, 0.12, -11.062, 0.08)",25.129614515998625,177.22373440850768,vertical,"(932.5, 472.25)","(1, 1)",912,383
BARDHAN,100,"[(958, 206), (961, 246), (947, 247), (944, 207)]","{'Width': 17, 'Height': 41, 'Left': 944, 'Top': 206}","(-13.333, 0.071, -13.333, 0.071)",14.035668847618199,40.11234224026316,vertical,"(952.5, 226.5)","(1, 1)",944,206
QUALLEN,100,"[(961, 249), (964, 288), (950, 289), (947, 250)]","{'Width': 17, 'Height': 40, 'Left': 947, 'Top': 249}","(-13.0, 0.071, -13.0, 0.071)",14.035668847618199,39.11521443121589,vertical,"(955.5, 269.0)","(1, 1)",947,249
MYSTERIES,100,"[(965, 297), (969, 349), (955, 350), (951, 298)]","{'Width': 18, 'Height': 53, 'Left': 951, 'Top': 297}","(-13.0, 0.071, -13.0, 0.071)",14.035668847618199,52.15361924162119,vertical,"(960.0, 323.5)","(1, 1)",951,297
UNWRAPPED,100,"[(969, 351), (973, 409), (959, 410), (955, 352)]","{'Width': 18, 'Height': 59, 'Left': 955, 'Top': 351}","(-14.5, 0.071, -14.5, 0.071)",14.035668847618199,58.137767414994535,vertical,"(964.0, 380.5)","(1, 1)",955,351
:,100,"[(972, 407), (972, 412), (959, 413), (959, 408)]","{'Width': 13, 'Height': 6, 'Left': 959, 'Top': 407}","(1000.0, 0.077, 1000.0, 0.077)",13.038404810405298,5.0,vertical,"(965.5, 410.0)","(1, 1)",959,407
